41.000 ,4845.456 
41.042 ,4850.488 
41.083 ,4855.428 
41.125 ,4860.435 
41.167 ,4865.440 
41.208 ,4870.385 
41.250 ,4875.387 
41.292 ,4880.365 
41.333 ,4885.340 
41.375 ,4890.299 
41.417 ,4895.317 
41.458 ,4900.195 
41.500 ,4905.219 
41.542 ,4910.123 
41.583 ,4915.077 
41.625 ,4920.035 
41.667 ,4924.943 
41.708 ,4929.834 
41.750 ,4934.784 
41.792 ,4939.727 
41.833 ,4944.569 
41.875 ,4949.490 
41.917 ,4954.440 
41.958 ,4959.315 
42.000 ,4964.192 
42.042 ,4969.053 
42.083 ,4973.925 
42.125 ,4978.803 
42.167 ,4983.721 
42.208 ,4988.639 
42.250 ,4993.606 
42.292 ,4998.554 
42.333 ,5003.502 
42.375 ,5008.463 
42.417 ,5013.392 
42.458 ,5018.335 
42.500 ,5023.277 
42.542 ,5028.249 
42.583 ,5033.189 
42.625 ,5038.186 
42.667 ,5043.166 
42.708 ,5048.139 
42.750 ,5053.087 
42.792 ,5058.043 
42.833 ,5062.955 
42.875 ,5067.919 
42.917 ,5072.914 
42.958 ,5077.764 
43.000 ,5082.804 
43.042 ,5087.798 
43.083 ,5092.692 
43.125 ,5097.675 
43.167 ,5102.623 
43.208 ,5107.554 
43.250 ,5112.470 
43.292 ,5117.461 
43.333 ,5122.333 
43.375 ,5127.311 
43.417 ,5132.286 
43.458 ,5137.212 
43.500 ,5142.133 
43.542 ,5147.043 
43.583 ,5151.964 
43.625 ,5156.898 
43.667 ,5161.851 
43.708 ,5166.723 
43.750 ,5171.682 
43.792 ,5176.638 
43.833 ,5181.543 
43.875 ,5186.423 
43.917 ,5191.327 
43.958 ,5196.232 
44.000 ,5201.147 
44.042 ,5206.089 
44.083 ,5211.005 
44.125 ,5215.934 
44.167 ,5220.849 
44.208 ,5225.754 
44.250 ,5230.688 
44.292 ,5235.595 
44.333 ,5240.513 
44.375 ,5245.407 
44.417 ,5250.349 
44.458 ,5255.297 
44.500 ,5260.199 
44.542 ,5265.139 
44.583 ,5270.030 
44.625 ,5274.959 
44.667 ,5279.828 
44.708 ,5284.762 
44.750 ,5289.675 
44.792 ,5294.590 
44.833 ,5299.547 
44.875 ,5304.489 
44.917 ,5309.399 
44.958 ,5314.325 
45.000 ,5319.230 
45.042 ,5324.075 
45.083 ,5329.012 
45.125 ,5333.832 
45.167 ,5338.785 
45.208 ,5343.760 
45.250 ,5348.689 
45.292 ,5353.656 
45.333 ,5358.634 
45.375 ,5363.582 
45.417 ,5368.535 
45.458 ,5373.532 
45.500 ,5378.483 
45.542 ,5383.447 
45.583 ,5388.419 
45.625 ,5393.397 
45.667 ,5398.342 
45.708 ,5403.301 
45.750 ,5408.279 
45.792 ,5413.199 
45.833 ,5418.153 
45.875 ,5423.052 
45.917 ,5428.057 
45.958 ,5433.015 
46.000 ,5437.991 
46.042 ,5442.919 
46.083 ,5447.876 
46.125 ,5452.842 
46.167 ,5457.779 
46.208 ,5462.698 
46.250 ,5467.637 
46.292 ,5472.604 
46.333 ,5477.541 
46.375 ,5482.519 
46.417 ,5487.472 
46.458 ,5492.399 
46.500 ,5497.344 
46.542 ,5502.270 
46.583 ,5507.223 
46.625 ,5512.147 
46.667 ,5517.103 
46.708 ,5522.032 
46.750 ,5527.029 
46.792 ,5531.990 
46.833 ,5536.916 
46.875 ,5541.916 
46.917 ,5546.847 
46.958 ,5551.814 
47.000 ,5556.798 
47.042 ,5561.740 
47.083 ,5566.653 
47.125 ,5571.671 
47.167 ,5576.668 
47.208 ,5581.578 
47.250 ,5586.545 
47.292 ,5591.468 
47.333 ,5596.413 
47.375 ,5601.348 
47.417 ,5606.350 
47.458 ,5611.233 
47.500 ,5616.235 
47.542 ,5621.153 
47.583 ,5626.109 
47.625 ,5631.084 
47.667 ,5636.005 
47.708 ,5640.890 
47.750 ,5645.890 
47.792 ,5650.925 
47.833 ,5655.753 
47.875 ,5660.785 
47.917 ,5665.714 
47.958 ,5670.605 
48.000 ,5675.577 
48.042 ,5680.531 
48.083 ,5685.430 
48.125 ,5690.361 
48.167 ,5695.369 
48.208 ,5700.263 
48.250 ,5705.230 
48.292 ,5710.115 
48.333 ,5715.077 
48.375 ,5720.033 
48.417 ,5724.975 
48.458 ,5729.882 
48.500 ,5734.860 
48.542 ,5739.822 
48.583 ,5744.710 
48.625 ,5749.669 
48.667 ,5754.562 
48.708 ,5759.559 
48.750 ,5764.483 
48.792 ,5769.390 
48.833 ,5774.359 
48.875 ,5779.321 
48.917 ,5784.309 
48.958 ,5789.135 
49.000 ,5794.146 
49.042 ,5799.031 
49.083 ,5803.993 
49.125 ,5808.930 
49.167 ,5813.842 
49.208 ,5818.801 
49.250 ,5823.749 
